timestamp,state,city,order_volume
2025-12-24 00:00:00,Gujarat,Vadodara,154
2025-12-24 00:00:00,Karnataka,Bengaluru,593
2025-12-24 00:00:00,Karnataka,Mangaluru,123
2025-12-24 00:00:00,Karnataka,Mysuru,167
2025-12-24 00:00:00,Maharashtra,Kolhapur,85
2025-12-24 00:00:00,Maharashtra,Mumbai,628
2025-12-24 00:00:00,Maharashtra,Nagpur,172
2025-12-24 00:00:00,Maharashtra,Pune,287
2025-12-24 00:00:00,Tamil Nadu,Chennai,346
2025-12-24 00:00:00,Tamil Nadu,Coimbatore,226
2025-12-24 00:00:00,Telangana,Hyderabad,487
2025-12-24 00:00:00,West Bengal,Kolkata,390
2025-12-24 01:00:00,Delhi,New Delhi,97
2025-12-24 01:00:00,Goa,Panaji,22
2025-12-24 01:00:00,Goa,Vasco da Gama,5
2025-12-24 01:00:00,Gujarat,Ahmedabad,35
2025-12-24 01:00:00,Gujarat,Surat,0
2025-12-24 01:00:00,Gujarat,Vadodara,32
2025-12-24 01:00:00,Karnataka,Bengaluru,75
2025-12-24 01:00:00,Karnataka,Mangaluru,27
2025-12-24 01:00:00,Karnataka,Mysuru,6
2025-12-24 01:00:00,Maharashtra,Kolhapur,0
2025-12-24 01:00:00,Maharashtra,Mumbai,158
2025-12-24 01:00:00,Maharashtra,Nagpur,24
2025-12-24 01:00:00,Maharashtra,Pune,70
2025-12-24 01:00:00,Tamil Nadu,Chennai,41
2025-12-24 01:00:00,Tamil Nadu,Coimbatore,11
2025-12-24 01:00:00,Telangana,Hyderabad,9
2025-12-24 01:00:00,West Bengal,Kolkata,22
2025-12-24 02:00:00,Delhi,New Delhi,151
2025-12-24 02:00:00,Goa,Panaji,11
2025-12-24 02:00:00,Goa,Vasco da Gama,5
2025-12-24 02:00:00,Gujarat,Ahmedabad,113
2025-12-24 02:00:00,Gujarat,Surat,18
2025-12-24 02:00:00,Gujarat,Vadodara,59
2025-12-24 02:00:00,Karnataka,Bengaluru,39
2025-12-24 02:00:00,Karnataka,Mangaluru,11
2025-12-24 02:00:00,Karnataka,Mysuru,16
2025-12-24 02:00:00,Maharashtra,Kolhapur,3
2025-12-24 02:00:00,Maharashtra,Mumbai,114
2025-12-24 02:00:00,Maharashtra,Nagpur,26
2025-12-24 02:00:00,Maharashtra,Pune,76
2025-12-24 02:00:00,Tamil Nadu,Chennai,0
2025-12-24 02:00:00,Tamil Nadu,Coimbatore,27
2025-12-24 02:00:00,Telangana,Hyderabad,30
2025-12-24 02:00:00,West Bengal,Kolkata,25
2025-12-24 03:00:00,Delhi,New Delhi,76
2025-12-24 03:00:00,Goa,Panaji,13
2025-12-24 03:00:00,Goa,Vasco da Gama,6
2025-12-24 03:00:00,Gujarat,Ahmedabad,59
2025-12-24 03:00:00,Gujarat,Surat,44
2025-12-24 03:00:00,Gujarat,Vadodara,40
2025-12-24 03:00:00,Karnataka,Bengaluru,159
2025-12-24 03:00:00,Karnataka,Mangaluru,8
2025-12-24 03:00:00,Karnataka,Mysuru,4
2025-12-24 03:00:00,Maharashtra,Kolhapur,0
2025-12-24 03:00:00,Maharashtra,Mumbai,11
2025-12-24 03:00:00,Maharashtra,Nagpur,35
2025-12-24 03:00:00,Maharashtra,Pune,25
2025-12-24 03:00:00,Tamil Nadu,Chennai,28
2025-12-24 03:00:00,Tamil Nadu,Coimbatore,0
2025-12-24 03:00:00,Telangana,Hyderabad,31
2025-12-24 03:00:00,West Bengal,Kolkata,45
2025-12-24 04:00:00,Delhi,New Delhi,82
2025-12-24 04:00:00,Goa,Panaji,4
2025-12-24 04:00:00,Goa,Vasco da Gama,0
2025-12-24 04:00:00,Gujarat,Ahmedabad,16
2025-12-24 04:00:00,Gujarat,Surat,48
2025-12-24 04:00:00,Gujarat,Vadodara,28
2025-12-24 04:00:00,Karnataka,Bengaluru,181
2025-12-24 04:00:00,Karnataka,Mangaluru,26
2025-12-24 04:00:00,Karnataka,Mysuru,8
2025-12-24 04:00:00,Maharashtra,Kolhapur,0
2025-12-24 04:00:00,Maharashtra,Mumbai,115
2025-12-24 04:00:00,Maharashtra,Nagpur,28
2025-12-24 04:00:00,Maharashtra,Pune,34
2025-12-24 04:00:00,Tamil Nadu,Chennai,72
2025-12-24 04:00:00,Tamil Nadu,Coimbatore,25
2025-12-24 04:00:00,Telangana,Hyderabad,130
2025-12-24 04:00:00,West Bengal,Kolkata,77
2025-12-24 05:00:00,Delhi,New Delhi,41
2025-12-24 05:00:00,Goa,Panaji,11
2025-12-24 05:00:00,Goa,Vasco da Gama,3
2025-12-24 05:00:00,Gujarat,Ahmedabad,18
2025-12-24 05:00:00,Gujarat,Surat,55
2025-12-24 05:00:00,Gujarat,Vadodara,27
2025-12-24 05:00:00,Karnataka,Bengaluru,97
2025-12-24 05:00:00,Karnataka,Mangaluru,3
2025-12-24 05:00:00,Karnataka,Mysuru,26
2025-12-24 05:00:00,Maharashtra,Kolhapur,10
2025-12-24 05:00:00,Maharashtra,Mumbai,105
2025-12-24 05:00:00,Maharashtra,Nagpur,34
2025-12-24 05:00:00,Maharashtra,Pune,0
2025-12-24 05:00:00,Tamil Nadu,Chennai,67
2025-12-24 05:00:00,Tamil Nadu,Coimbatore,18
2025-12-24 05:00:00,Telangana,Hyderabad,65
2025-12-24 05:00:00,West Bengal,Kolkata,100
2025-12-24 06:00:00,Delhi,New Delhi,660
2025-12-24 06:00:00,Goa,Panaji,56
2025-12-24 06:00:00,Goa,Vasco da Gama,55
2025-12-24 06:00:00,Gujarat,Ahmedabad,373
2025-12-24 06:00:00,Gujarat,Surat,321
2025-12-24 06:00:00,Gujarat,Vadodara,186
2025-12-24 06:00:00,Karnataka,Bengaluru,433
2025-12-24 06:00:00,Karnataka,Mangaluru,95
2025-12-24 06:00:00,Karnataka,Mysuru,130
2025-12-24 06:00:00,Maharashtra,Kolhapur,93
2025-12-24 06:00:00,Maharashtra,Mumbai,688
2025-12-24 06:00:00,Maharashtra,Nagpur,142
2025-12-24 06:00:00,Maharashtra,Pune,250
2025-12-24 06:00:00,Tamil Nadu,Chennai,312
2025-12-24 06:00:00,Tamil Nadu,Coimbatore,166
2025-12-24 06:00:00,Telangana,Hyderabad,406
2025-12-24 06:00:00,West Bengal,Kolkata,342
2025-12-24 07:00:00,Delhi,New Delhi,695
2025-12-24 07:00:00,Goa,Panaji,74
2025-12-24 07:00:00,Goa,Vasco da Gama,46
2025-12-24 07:00:00,Gujarat,Ahmedabad,339
2025-12-24 07:00:00,Gujarat,Surat,311
2025-12-24 07:00:00,Gujarat,Vadodara,185
2025-12-24 07:00:00,Karnataka,Bengaluru,714
2025-12-24 07:00:00,Karnataka,Mangaluru,89
2025-12-24 07:00:00,Karnataka,Mysuru,136
2025-12-24 07:00:00,Maharashtra,Kolhapur,95
2025-12-24 07:00:00,Maharashtra,Mumbai,658
2025-12-24 07:00:00,Maharashtra,Nagpur,144
2025-12-24 07:00:00,Maharashtra,Pune,297
2025-12-24 07:00:00,Tamil Nadu,Chennai,489
2025-12-24 07:00:00,Tamil Nadu,Coimbatore,184
2025-12-24 07:00:00,Telangana,Hyderabad,444
2025-12-24 07:00:00,West Bengal,Kolkata,283
2025-12-24 08:00:00,Delhi,New Delhi,660
2025-12-24 08:00:00,Goa,Panaji,67
2025-12-24 08:00:00,Goa,Vasco da Gama,51
2025-12-24 08:00:00,Gujarat,Ahmedabad,391
2025-12-24 08:00:00,Gujarat,Surat,298
2025-12-24 08:00:00,Gujarat,Vadodara,194
2025-12-24 08:00:00,Karnataka,Bengaluru,524
2025-12-24 08:00:00,Karnataka,Mangaluru,140
2025-12-24 08:00:00,Karnataka,Mysuru,158
2025-12-24 08:00:00,Maharashtra,Kolhapur,78
2025-12-24 08:00:00,Maharashtra,Mumbai,630
2025-12-24 08:00:00,Maharashtra,Nagpur,162
2025-12-24 08:00:00,Maharashtra,Pune,278
2025-12-24 08:00:00,Tamil Nadu,Chennai,419
2025-12-24 08:00:00,Tamil Nadu,Coimbatore,229
2025-12-24 08:00:00,Telangana,Hyderabad,496
2025-12-24 08:00:00,West Bengal,Kolkata,341
2025-12-24 09:00:00,Delhi,New Delhi,696
2025-12-24 09:00:00,Goa,Panaji,73
2025-12-24 09:00:00,Goa,Vasco da Gama,46
2025-12-24 09:00:00,Gujarat,Ahmedabad,347
2025-12-24 09:00:00,Gujarat,Surat,290
2025-12-24 09:00:00,Gujarat,Vadodara,175
2025-12-24 09:00:00,Karnataka,Bengaluru,534
2025-12-24 09:00:00,Karnataka,Mangaluru,127
2025-12-24 09:00:00,Karnataka,Mysuru,141
2025-12-24 09:00:00,Maharashtra,Kolhapur,72
2025-12-24 09:00:00,Maharashtra,Mumbai,698
2025-12-24 09:00:00,Maharashtra,Nagpur,151
2025-12-24 09:00:00,Maharashtra,Pune,265
2025-12-24 09:00:00,Tamil Nadu,Chennai,375
2025-12-24 09:00:00,Tamil Nadu,Coimbatore,188
2025-12-24 09:00:00,Telangana,Hyderabad,382
2025-12-24 09:00:00,West Bengal,Kolkata,335
2025-12-24 10:00:00,Delhi,New Delhi,1217
2025-12-24 10:00:00,Goa,Panaji,160
2025-12-24 10:00:00,Goa,Vasco da Gama,92
2025-12-24 10:00:00,Gujarat,Ahmedabad,671
2025-12-24 10:00:00,Gujarat,Surat,559
2025-12-24 10:00:00,Gujarat,Vadodara,349
2025-12-24 10:00:00,Karnataka,Bengaluru,1171
2025-12-24 10:00:00,Karnataka,Mangaluru,218
2025-12-24 10:00:00,Karnataka,Mysuru,278
2025-12-24 10:00:00,Maharashtra,Kolhapur,185
2025-12-24 10:00:00,Maharashtra,Mumbai,1136
2025-12-24 10:00:00,Maharashtra,Nagpur,291
2025-12-24 10:00:00,Maharashtra,Pune,553
2025-12-24 10:00:00,Tamil Nadu,Chennai,780
2025-12-24 10:00:00,Tamil Nadu,Coimbatore,345
2025-12-24 10:00:00,Telangana,Hyderabad,823
2025-12-24 10:00:00,West Bengal,Kolkata,565
2025-12-24 11:00:00,Delhi,New Delhi,1221
2025-12-24 11:00:00,Goa,Panaji,147
2025-12-24 11:00:00,Goa,Vasco da Gama,93
2025-12-24 11:00:00,Gujarat,Ahmedabad,740
2025-12-24 11:00:00,Gujarat,Surat,610
2025-12-24 11:00:00,Gujarat,Vadodara,306
2025-12-24 11:00:00,Karnataka,Bengaluru,1069
2025-12-24 11:00:00,Karnataka,Mangaluru,208
2025-12-24 11:00:00,Karnataka,Mysuru,274
2025-12-24 11:00:00,Maharashtra,Kolhapur,158
2025-12-24 11:00:00,Maharashtra,Mumbai,1226
2025-12-24 11:00:00,Maharashtra,Nagpur,292
2025-12-24 11:00:00,Maharashtra,Pune,543
2025-12-24 11:00:00,Tamil Nadu,Chennai,818
2025-12-24 11:00:00,Tamil Nadu,Coimbatore,371
2025-12-24 11:00:00,Telangana,Hyderabad,830
2025-12-24 11:00:00,West Bengal,Kolkata,625
2025-12-24 12:00:00,Delhi,New Delhi,1285
2025-12-24 12:00:00,Goa,Panaji,140
2025-12-24 12:00:00,Goa,Vasco da Gama,82
2025-12-24 12:00:00,Gujarat,Ahmedabad,644
2025-12-24 12:00:00,Gujarat,Surat,625
2025-12-24 12:00:00,Gujarat,Vadodara,330
2025-12-24 12:00:00,Karnataka,Bengaluru,1141
2025-12-24 12:00:00,Karnataka,Mangaluru,207
2025-12-24 12:00:00,Karnataka,Mysuru,256
2025-12-24 12:00:00,Maharashtra,Kolhapur,176
2025-12-24 12:00:00,Maharashtra,Mumbai,1230
2025-12-24 12:00:00,Maharashtra,Nagpur,301
2025-12-24 12:00:00,Maharashtra,Pune,563
2025-12-24 12:00:00,Tamil Nadu,Chennai,751
2025-12-24 12:00:00,Tamil Nadu,Coimbatore,384
2025-12-24 12:00:00,Telangana,Hyderabad,770
2025-12-24 12:00:00,West Bengal,Kolkata,629
2025-12-24 13:00:00,Delhi,New Delhi,1157
2025-12-24 13:00:00,Goa,Panaji,123
2025-12-24 13:00:00,Goa,Vasco da Gama,92
2025-12-24 13:00:00,Gujarat,Ahmedabad,679
2025-12-24 13:00:00,Gujarat,Surat,590
2025-12-24 13:00:00,Gujarat,Vadodara,347
2025-12-24 13:00:00,Karnataka,Bengaluru,1168
2025-12-24 13:00:00,Karnataka,Mangaluru,218
2025-12-24 13:00:00,Karnataka,Mysuru,268
2025-12-24 13:00:00,Maharashtra,Kolhapur,168
2025-12-24 13:00:00,Maharashtra,Mumbai,1288
2025-12-24 13:00:00,Maharashtra,Nagpur,300
2025-12-24 13:00:00,Maharashtra,Pune,521
2025-12-24 13:00:00,Tamil Nadu,Chennai,796
2025-12-24 13:00:00,Tamil Nadu,Coimbatore,377
2025-12-24 13:00:00,Telangana,Hyderabad,768
2025-12-24 13:00:00,West Bengal,Kolkata,590
2025-12-24 14:00:00,Delhi,New Delhi,627
2025-12-24 14:00:00,Goa,Panaji,59
2025-12-24 14:00:00,Goa,Vasco da Gama,57
2025-12-24 14:00:00,Gujarat,Ahmedabad,360
2025-12-24 14:00:00,Gujarat,Surat,289
2025-12-24 14:00:00,Gujarat,Vadodara,193
2025-12-24 14:00:00,Karnataka,Bengaluru,632
2025-12-24 14:00:00,Karnataka,Mangaluru,131
2025-12-24 14:00:00,Karnataka,Mysuru,173
2025-12-24 14:00:00,Maharashtra,Kolhapur,98
2025-12-24 14:00:00,Maharashtra,Mumbai,674
2025-12-24 14:00:00,Maharashtra,Nagpur,174
2025-12-24 14:00:00,Maharashtra,Pune,285
2025-12-24 14:00:00,Tamil Nadu,Chennai,447
2025-12-24 14:00:00,Tamil Nadu,Coimbatore,171
2025-12-24 14:00:00,Telangana,Hyderabad,468
2025-12-24 14:00:00,West Bengal,Kolkata,336
2025-12-24 15:00:00,Delhi,New Delhi,746
2025-12-24 15:00:00,Goa,Panaji,69
2025-12-24 15:00:00,Goa,Vasco da Gama,49
2025-12-24 15:00:00,Gujarat,Ahmedabad,368
2025-12-24 15:00:00,Gujarat,Surat,265
2025-12-24 15:00:00,Gujarat,Vadodara,166
2025-12-24 15:00:00,Karnataka,Bengaluru,619
2025-12-24 15:00:00,Karnataka,Mangaluru,100
2025-12-24 15:00:00,Karnataka,Mysuru,118
2025-12-24 15:00:00,Maharashtra,Kolhapur,105
2025-12-24 15:00:00,Maharashtra,Mumbai,633
2025-12-24 15:00:00,Maharashtra,Nagpur,133
2025-12-24 15:00:00,Maharashtra,Pune,230
2025-12-24 15:00:00,Tamil Nadu,Chennai,396
2025-12-24 15:00:00,Tamil Nadu,Coimbatore,159
2025-12-24 15:00:00,Telangana,Hyderabad,371
2025-12-24 15:00:00,West Bengal,Kolkata,314
2025-12-24 16:00:00,Delhi,New Delhi,674
2025-12-24 16:00:00,Goa,Panaji,100
2025-12-24 16:00:00,Goa,Vasco da Gama,51
2025-12-24 16:00:00,Gujarat,Ahmedabad,322
2025-12-24 16:00:00,Gujarat,Surat,319
2025-12-24 16:00:00,Gujarat,Vadodara,180
2025-12-24 16:00:00,Karnataka,Bengaluru,536
2025-12-24 16:00:00,Karnataka,Mangaluru,114
2025-12-24 16:00:00,Karnataka,Mysuru,135
2025-12-24 16:00:00,Maharashtra,Kolhapur,99
2025-12-24 16:00:00,Maharashtra,Mumbai,683
2025-12-24 16:00:00,Maharashtra,Nagpur,160
2025-12-24 16:00:00,Maharashtra,Pune,257
2025-12-24 16:00:00,Tamil Nadu,Chennai,464
2025-12-24 16:00:00,Tamil Nadu,Coimbatore,204
2025-12-24 16:00:00,Telangana,Hyderabad,418
2025-12-24 16:00:00,West Bengal,Kolkata,323
2025-12-24 17:00:00,Delhi,New Delhi,1796
2025-12-24 17:00:00,Goa,Panaji,170
2025-12-24 17:00:00,Goa,Vasco da Gama,119
2025-12-24 17:00:00,Gujarat,Ahmedabad,891
2025-12-24 17:00:00,Gujarat,Surat,757
2025-12-24 17:00:00,Gujarat,Vadodara,498
2025-12-24 17:00:00,Karnataka,Bengaluru,1524
2025-12-24 17:00:00,Karnataka,Mangaluru,291
2025-12-24 17:00:00,Karnataka,Mysuru,372
2025-12-24 17:00:00,Maharashtra,Kolhapur,246
2025-12-24 17:00:00,Maharashtra,Mumbai,1730
2025-12-24 17:00:00,Maharashtra,Nagpur,414
2025-12-24 17:00:00,Maharashtra,Pune,723
2025-12-24 17:00:00,Tamil Nadu,Chennai,1052
2025-12-24 17:00:00,Tamil Nadu,Coimbatore,483
2025-12-24 17:00:00,Telangana,Hyderabad,1111
2025-12-24 17:00:00,West Bengal,Kolkata,749
2025-12-24 18:00:00,Delhi,New Delhi,1560
2025-12-24 18:00:00,Goa,Panaji,182
2025-12-24 18:00:00,Goa,Vasco da Gama,129
2025-12-24 18:00:00,Gujarat,Ahmedabad,917
2025-12-24 18:00:00,Gujarat,Surat,765
2025-12-24 18:00:00,Gujarat,Vadodara,418
2025-12-24 18:00:00,Karnataka,Bengaluru,1527
2025-12-24 18:00:00,Karnataka,Mangaluru,287
2025-12-24 18:00:00,Karnataka,Mysuru,370
2025-12-24 18:00:00,Maharashtra,Kolhapur,239
2025-12-24 18:00:00,Maharashtra,Mumbai,1593
2025-12-24 18:00:00,Maharashtra,Nagpur,401
2025-12-24 18:00:00,Maharashtra,Pune,706
2025-12-24 18:00:00,Tamil Nadu,Chennai,1037
2025-12-24 18:00:00,Tamil Nadu,Coimbatore,458
2025-12-24 18:00:00,Telangana,Hyderabad,1128
2025-12-24 18:00:00,West Bengal,Kolkata,805
2025-12-24 19:00:00,Delhi,New Delhi,1718
2025-12-24 19:00:00,Goa,Panaji,168
2025-12-24 19:00:00,Goa,Vasco da Gama,123
2025-12-24 19:00:00,Gujarat,Ahmedabad,937
2025-12-24 19:00:00,Gujarat,Surat,788
2025-12-24 19:00:00,Gujarat,Vadodara,437
2025-12-24 19:00:00,Karnataka,Bengaluru,1431
2025-12-24 19:00:00,Karnataka,Mangaluru,276
2025-12-24 19:00:00,Karnataka,Mysuru,358
2025-12-24 19:00:00,Maharashtra,Kolhapur,238
2025-12-24 19:00:00,Maharashtra,Mumbai,1583
2025-12-24 19:00:00,Maharashtra,Nagpur,382
2025-12-24 19:00:00,Maharashtra,Pune,685
2025-12-24 19:00:00,Tamil Nadu,Chennai,1005
2025-12-24 19:00:00,Tamil Nadu,Coimbatore,479
2025-12-24 19:00:00,Telangana,Hyderabad,1041
2025-12-24 19:00:00,West Bengal,Kolkata,797
2025-12-24 20:00:00,Delhi,New Delhi,1733
2025-12-24 20:00:00,Goa,Panaji,199
2025-12-24 20:00:00,Goa,Vasco da Gama,114
2025-12-24 20:00:00,Gujarat,Ahmedabad,951
2025-12-24 20:00:00,Gujarat,Surat,736
2025-12-24 20:00:00,Gujarat,Vadodara,440
2025-12-24 20:00:00,Karnataka,Bengaluru,1581
2025-12-24 20:00:00,Karnataka,Mangaluru,284
2025-12-24 20:00:00,Karnataka,Mysuru,346
2025-12-24 20:00:00,Maharashtra,Kolhapur,233
2025-12-24 20:00:00,Maharashtra,Mumbai,1556
2025-12-24 20:00:00,Maharashtra,Nagpur,377
2025-12-24 20:00:00,Maharashtra,Pune,706
2025-12-24 20:00:00,Tamil Nadu,Chennai,940
2025-12-24 20:00:00,Tamil Nadu,Coimbatore,480
2025-12-24 20:00:00,Telangana,Hyderabad,1146
2025-12-24 20:00:00,West Bengal,Kolkata,820
2025-12-24 21:00:00,Delhi,New Delhi,1686
2025-12-24 21:00:00,Goa,Panaji,173
2025-12-24 21:00:00,Goa,Vasco da Gama,122
2025-12-24 21:00:00,Gujarat,Ahmedabad,977
2025-12-24 21:00:00,Gujarat,Surat,774
2025-12-24 21:00:00,Gujarat,Vadodara,443
2025-12-24 21:00:00,Karnataka,Bengaluru,1522
2025-12-24 21:00:00,Karnataka,Mangaluru,282
2025-12-24 21:00:00,Karnataka,Mysuru,356
2025-12-24 21:00:00,Maharashtra,Kolhapur,239
2025-12-24 21:00:00,Maharashtra,Mumbai,1637
2025-12-24 21:00:00,Maharashtra,Nagpur,393
2025-12-24 21:00:00,Maharashtra,Pune,701
2025-12-24 21:00:00,Tamil Nadu,Chennai,954
2025-12-24 21:00:00,Tamil Nadu,Coimbatore,491
2025-12-24 21:00:00,Telangana,Hyderabad,1130
2025-12-24 21:00:00,West Bengal,Kolkata,812
2025-12-24 22:00:00,Delhi,New Delhi,829
2025-12-24 22:00:00,Goa,Panaji,81
2025-12-24 22:00:00,Goa,Vasco da Gama,51
2025-12-24 22:00:00,Gujarat,Ahmedabad,335
2025-12-24 22:00:00,Gujarat,Surat,303
2025-12-24 22:00:00,Gujarat,Vadodara,171
2025-12-24 22:00:00,Karnataka,Bengaluru,521
2025-12-24 22:00:00,Karnataka,Mangaluru,110
2025-12-24 22:00:00,Karnataka,Mysuru,141
2025-12-24 22:00:00,Maharashtra,Kolhapur,86
2025-12-24 22:00:00,Maharashtra,Mumbai,693
2025-12-24 22:00:00,Maharashtra,Nagpur,158
2025-12-24 22:00:00,Maharashtra,Pune,269
2025-12-24 22:00:00,Tamil Nadu,Chennai,386
2025-12-24 22:00:00,Tamil Nadu,Coimbatore,184
2025-12-24 22:00:00,Telangana,Hyderabad,487
2025-12-24 22:00:00,West Bengal,Kolkata,349
2025-12-24 23:00:00,Delhi,New Delhi,729
2025-12-24 23:00:00,Goa,Panaji,83
2025-12-24 23:00:00,Goa,Vasco da Gama,44
2025-12-24 23:00:00,Gujarat,Ahmedabad,342
2025-12-24 23:00:00,Gujarat,Surat,255
2025-12-24 23:00:00,Gujarat,Vadodara,168
2025-12-24 23:00:00,Karnataka,Bengaluru,638
2025-12-24 23:00:00,Karnataka,Mangaluru,108
2025-12-24 23:00:00,Karnataka,Mysuru,159
2025-12-24 23:00:00,Maharashtra,Kolhapur,90
2025-12-24 23:00:00,Maharashtra,Mumbai,657
2025-12-24 23:00:00,Maharashtra,Nagpur,142
2025-12-24 23:00:00,Maharashtra,Pune,280
2025-12-24 23:00:00,Tamil Nadu,Chennai,439
2025-12-24 23:00:00,Tamil Nadu,Coimbatore,225
2025-12-24 23:00:00,Telangana,Hyderabad,451
2025-12-24 23:00:00,West Bengal,Kolkata,336
2025-12-25 00:00:00,Delhi,New Delhi,535
2025-12-25 00:00:00,Goa,Panaji,63
2025-12-25 00:00:00,Goa,Vasco da Gama,39
2025-12-25 00:00:00,Gujarat,Ahmedabad,310
2025-12-25 00:00:00,Gujarat,Surat,286
2025-12-25 00:00:00,Gujarat,Vadodara,162
2025-12-25 00:00:00,Karnataka,Bengaluru,641
2025-12-25 00:00:00,Karnataka,Mangaluru,100
2025-12-25 00:00:00,Karnataka,Mysuru,128
2025-12-25 00:00:00,Maharashtra,Kolhapur,102
2025-12-25 00:00:00,Maharashtra,Mumbai,672
2025-12-25 00:00:00,Maharashtra,Nagpur,185
2025-12-25 00:00:00,Maharashtra,Pune,213
2025-12-25 00:00:00,Tamil Nadu,Chennai,444
2025-12-25 00:00:00,Tamil Nadu,Coimbatore,218
2025-12-25 00:00:00,Telangana,Hyderabad,530
2025-12-25 00:00:00,West Bengal,Kolkata,294
2025-12-25 01:00:00,Delhi,New Delhi,57
2025-12-25 01:00:00,Goa,Panaji,0
2025-12-25 01:00:00,Goa,Vasco da Gama,18
2025-12-25 01:00:00,Gujarat,Ahmedabad,26
2025-12-25 01:00:00,Gujarat,Surat,13
2025-12-25 01:00:00,Gujarat,Vadodara,35
2025-12-25 01:00:00,Karnataka,Bengaluru,129
2025-12-25 01:00:00,Karnataka,Mangaluru,18
2025-12-25 01:00:00,Karnataka,Mysuru,23
2025-12-25 01:00:00,Maharashtra,Kolhapur,18
2025-12-25 01:00:00,Maharashtra,Mumbai,61
2025-12-25 01:00:00,Maharashtra,Nagpur,16
2025-12-25 01:00:00,Maharashtra,Pune,0
2025-12-25 01:00:00,Tamil Nadu,Chennai,15
2025-12-25 01:00:00,Tamil Nadu,Coimbatore,42
2025-12-25 01:00:00,Telangana,Hyderabad,103
2025-12-25 01:00:00,West Bengal,Kolkata,79
2025-12-25 02:00:00,Delhi,New Delhi,46
2025-12-25 02:00:00,Goa,Panaji,0
2025-12-25 02:00:00,Goa,Vasco da Gama,4
2025-12-25 02:00:00,Gujarat,Ahmedabad,30
2025-12-25 02:00:00,Gujarat,Surat,56
2025-12-25 02:00:00,Gujarat,Vadodara,9
2025-12-25 02:00:00,Karnataka,Bengaluru,57
2025-12-25 02:00:00,Karnataka,Mangaluru,0
2025-12-25 02:00:00,Karnataka,Mysuru,20
2025-12-25 02:00:00,Maharashtra,Kolhapur,11
2025-12-25 02:00:00,Maharashtra,Mumbai,203
2025-12-25 02:00:00,Maharashtra,Nagpur,42
2025-12-25 02:00:00,Maharashtra,Pune,47
2025-12-25 02:00:00,Tamil Nadu,Chennai,79
2025-12-25 02:00:00,Tamil Nadu,Coimbatore,32
2025-12-25 02:00:00,Telangana,Hyderabad,85
2025-12-25 02:00:00,West Bengal,Kolkata,11
2025-12-25 03:00:00,Delhi,New Delhi,118
2025-12-25 03:00:00,Goa,Panaji,33
2025-12-25 03:00:00,Goa,Vasco da Gama,24
2025-12-25 03:00:00,Gujarat,Ahmedabad,68
2025-12-25 03:00:00,Gujarat,Surat,72
2025-12-25 03:00:00,Gujarat,Vadodara,0
2025-12-25 03:00:00,Karnataka,Bengaluru,47
2025-12-25 03:00:00,Karnataka,Mangaluru,4
2025-12-25 03:00:00,Karnataka,Mysuru,19
2025-12-25 03:00:00,Maharashtra,Kolhapur,1
2025-12-25 03:00:00,Maharashtra,Mumbai,33
2025-12-25 03:00:00,Maharashtra,Nagpur,35
2025-12-25 03:00:00,Maharashtra,Pune,22
2025-12-25 03:00:00,Tamil Nadu,Chennai,48
2025-12-25 03:00:00,Tamil Nadu,Coimbatore,0
2025-12-25 03:00:00,Telangana,Hyderabad,28
2025-12-25 03:00:00,West Bengal,Kolkata,42
2025-12-25 04:00:00,Delhi,New Delhi,181
2025-12-25 04:00:00,Goa,Panaji,0
2025-12-25 04:00:00,Goa,Vasco da Gama,15
2025-12-25 04:00:00,Gujarat,Ahmedabad,0
2025-12-25 04:00:00,Gujarat,Surat,0
2025-12-25 04:00:00,Gujarat,Vadodara,40
2025-12-25 04:00:00,Karnataka,Bengaluru,0
2025-12-25 04:00:00,Karnataka,Mangaluru,17
2025-12-25 04:00:00,Karnataka,Mysuru,19
2025-12-25 04:00:00,Maharashtra,Kolhapur,13
2025-12-25 04:00:00,Maharashtra,Mumbai,20
2025-12-25 04:00:00,Maharashtra,Nagpur,11
2025-12-25 04:00:00,Maharashtra,Pune,16
2025-12-25 04:00:00,Tamil Nadu,Chennai,152
2025-12-25 04:00:00,Tamil Nadu,Coimbatore,43
2025-12-25 04:00:00,Telangana,Hyderabad,44
2025-12-25 04:00:00,West Bengal,Kolkata,94
2025-12-25 05:00:00,Delhi,New Delhi,69
2025-12-25 05:00:00,Goa,Panaji,11
2025-12-25 05:00:00,Goa,Vasco da Gama,4
2025-12-25 05:00:00,Gujarat,Ahmedabad,63
2025-12-25 05:00:00,Gujarat,Surat,64
2025-12-25 05:00:00,Gujarat,Vadodara,35
2025-12-25 05:00:00,Karnataka,Bengaluru,87
2025-12-25 05:00:00,Karnataka,Mangaluru,9
2025-12-25 05:00:00,Karnataka,Mysuru,26
2025-12-25 05:00:00,Maharashtra,Kolhapur,6
2025-12-25 05:00:00,Maharashtra,Mumbai,74
2025-12-25 05:00:00,Maharashtra,Nagpur,0
2025-12-25 05:00:00,Maharashtra,Pune,14
2025-12-25 05:00:00,Tamil Nadu,Chennai,69
2025-12-25 05:00:00,Tamil Nadu,Coimbatore,5
2025-12-25 05:00:00,Telangana,Hyderabad,0
2025-12-25 05:00:00,West Bengal,Kolkata,67
2025-12-25 06:00:00,Delhi,New Delhi,629
2025-12-25 06:00:00,Goa,Panaji,83
